gid,in_deg,out_deg,in_kzt,out_kzt,pass_through,depth,is_seed,truncated_by_depth,cluster_id,role,role_score,rule_id,evidence,rule_description,priority_turnover,priority_degree,priority_role,priority_score,why
100000004269433100,0,1,0.0,1372000.0,,0,True,False,15,peripheral,0.2,no_rule,Порогов ролей не достиг; требуется контекст. Вход seed неполон. Вход: 0/0 KZT; выход: 1/1372000 KZT; k=н/д; depth=0.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.9466192170818505,0.6258896797153025,0.020000000000000004,0.572415,"P=0.572: оборот 0.95×0.4, связи 0.63×0.3, роль 0.02×0.3. Порогов ролей не достиг; требуется контекст. Вход seed неполон. Вход: 0/0 KZT; выход: 1/1372000 KZT; k=н/д; depth=0."
100000004272302100,1,0,10000.0,0.0,0.0,4,False,True,47,peripheral,0.1,depth_cutoff,Обрыв depth=4; продолжение неизвестно. Вход: 1/10000 KZT; выход: 0/0 KZT; k=0.00; depth=4.,depth=4 и out_deg=0: продолжение потока не наблюдается,0.09208185053380782,0.6258896797153025,0.010000000000000002,0.2276,"P=0.228: оборот 0.09×0.4, связи 0.63×0.3, роль 0.01×0.3. Обрыв depth=4; продолжение неизвестно. Вход: 1/10000 KZT; выход: 0/0 KZT; k=0.00; depth=4."
100000004278574100,1,1,25000.0,12500.0,0.5,3,False,False,7,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/25000 KZT; выход: 1/12500 KZT; k=0.50; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.3585409252669039,0.7704626334519573,0.025,0.382055,"P=0.382: оборот 0.36×0.4, связи 0.77×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/25000 KZT; выход: 1/12500 KZT; k=0.50; depth=3."
100000004285800100,1,1,5000.0,15000.0,3.0,2,False,False,1,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/5000 KZT; выход: 1/15000 KZT; k=3.00; depth=2.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.2157473309608541,0.7704626334519573,0.025,0.324938,"P=0.325: оборот 0.22×0.4, связи 0.77×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/5000 KZT; выход: 1/15000 KZT; k=3.00; depth=2."
100000004286573100,1,0,16590.0,0.0,0.0,1,False,False,11,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/16590 KZT; выход: 0/0 KZT; k=0.00; depth=1.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.1650355871886121,0.6258896797153025,0.025,0.261281,"P=0.261: оборот 0.17×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/16590 KZT; выход: 0/0 KZT; k=0.00; depth=1."
100000004291560100,1,0,47190.0,0.0,0.0,3,False,False,1,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/47190 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.4101423487544484,0.6258896797153025,0.025,0.359324,"P=0.359: оборот 0.41×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/47190 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000004291663100,1,0,25000.0,0.0,0.0,4,False,True,1,peripheral,0.1,depth_cutoff,Обрыв depth=4; продолжение неизвестно. Вход: 1/25000 KZT; выход: 0/0 KZT; k=0.00; depth=4.,depth=4 и out_deg=0: продолжение потока не наблюдается,0.26601423487544484,0.6258896797153025,0.010000000000000002,0.297173,"P=0.297: оборот 0.27×0.4, связи 0.63×0.3, роль 0.01×0.3. Обрыв depth=4; продолжение неизвестно. Вход: 1/25000 KZT; выход: 0/0 KZT; k=0.00; depth=4."
100000004292885100,1,0,112700.0,0.0,0.0,3,False,False,2,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/112700 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.6045373665480427,0.6258896797153025,0.025,0.437082,"P=0.437: оборот 0.60×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/112700 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000004299488100,6,2,1749000.0,344999.0,0.19725500285877645,1,False,False,1,consolidator,0.7,many_in_low_out,Гипотеза консолидации. Вход: 6/1749000 KZT; выход: 2/344999 KZT; k=0.20; depth=1.,не seed; in_deg≥3; k≤0.5; предыдущие правила не сработали,0.9733096085409253,0.9555160142348754,0.595,0.854479,"P=0.854: оборот 0.97×0.4, связи 0.96×0.3, роль 0.59×0.3. Гипотеза консолидации. Вход: 6/1749000 KZT; выход: 2/344999 KZT; k=0.20; depth=1."
100000004315838100,2,1,50000.0,18000.0,0.36,1,False,False,3,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 2/50000 KZT; выход: 1/18000 KZT; k=0.36; depth=1.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.49644128113879005,0.8514234875444839,0.025,0.461504,"P=0.462: оборот 0.50×0.4, связи 0.85×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 2/50000 KZT; выход: 1/18000 KZT; k=0.36; depth=1."
100000004318918100,1,0,75600.0,0.0,0.0,1,False,False,10,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/75600 KZT; выход: 0/0 KZT; k=0.00; depth=1.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.5137900355871886,0.6258896797153025,0.025,0.400783,"P=0.401: оборот 0.51×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/75600 KZT; выход: 0/0 KZT; k=0.00; depth=1."
100000004321983100,1,2,10840.0,36200.0,3.339483394833948,3,False,False,27,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/10840 KZT; выход: 2/36200 KZT; k=3.34; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.40791814946619215,0.8514234875444839,0.025,0.426094,"P=0.426: оборот 0.41×0.4, связи 0.85×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/10840 KZT; выход: 2/36200 KZT; k=3.34; depth=3."
100000004325327100,2,1,70817.0,70000.0,0.988463222107686,1,False,False,1,transit,0.6,balanced_observed_flow,Гипотеза транзита. Вход: 2/70817 KZT; выход: 1/70000 KZT; k=0.99; depth=1.,"не seed; in_deg>0, out_deg>0; 0.8≤k≤1.2; предыдущие правила не сработали",0.6370106761565836,0.8514234875444839,0.39,0.627231,"P=0.627: оборот 0.64×0.4, связи 0.85×0.3, роль 0.39×0.3. Гипотеза транзита. Вход: 2/70817 KZT; выход: 1/70000 KZT; k=0.99; depth=1."
100000004326224100,1,0,60000.0,0.0,0.0,4,False,True,7,peripheral,0.1,depth_cutoff,Обрыв depth=4; продолжение неизвестно. Вход: 1/60000 KZT; выход: 0/0 KZT; k=0.00; depth=4.,depth=4 и out_deg=0: продолжение потока не наблюдается,0.4777580071174377,0.6258896797153025,0.010000000000000002,0.38187,"P=0.382: оборот 0.48×0.4, связи 0.63×0.3, роль 0.01×0.3. Обрыв depth=4; продолжение неизвестно. Вход: 1/60000 KZT; выход: 0/0 KZT; k=0.00; depth=4."
100000004330371100,2,2,264171.0,90681.0,0.3432662934235779,1,False,False,4,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 2/264171 KZT; выход: 2/90681 KZT; k=0.34; depth=1.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.8056049822064056,0.8879003558718861,0.025,0.596112,"P=0.596: оборот 0.81×0.4, связи 0.89×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 2/264171 KZT; выход: 2/90681 KZT; k=0.34; depth=1."
100000004331458100,2,0,250000.0,0.0,0.0,2,False,False,49,terminal,0.5,observed_terminal,Гипотеза конечного получения. Вход: 2/250000 KZT; выход: 0/0 KZT; k=0.00; depth=2.,не seed; depth<4; out_deg=0; in_kzt≥166819.70 (Q75 положительных входов); предыдущие правила не сработали,0.7513345195729537,0.7704626334519573,0.25,0.606673,"P=0.607: оборот 0.75×0.4, связи 0.77×0.3, роль 0.25×0.3. Гипотеза конечного получения. Вход: 2/250000 KZT; выход: 0/0 KZT; k=0.00; depth=2."
100000004336228100,1,0,51407.0,0.0,0.0,3,False,False,6,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/51407 KZT; выход: 0/0 KZT; k=0.00; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.4412811387900356,0.6258896797153025,0.025,0.371779,"P=0.372: оборот 0.44×0.4, связи 0.63×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/51407 KZT; выход: 0/0 KZT; k=0.00; depth=3."
100000004336312100,3,2,90415.0,72650.0,0.8035171155228668,2,False,False,34,transit,0.6,balanced_observed_flow,Гипотеза транзита. Вход: 3/90415 KZT; выход: 2/72650 KZT; k=0.80; depth=2.,"не seed; in_deg>0, out_deg>0; 0.8≤k≤1.2; предыдущие правила не сработали",0.6703736654804271,0.9123665480427047,0.39,0.658859,"P=0.659: оборот 0.67×0.4, связи 0.91×0.3, роль 0.39×0.3. Гипотеза транзита. Вход: 3/90415 KZT; выход: 2/72650 KZT; k=0.80; depth=2."
100000004340038100,1,1,9978.0,49000.0,4.910803768290238,3,False,False,13,peripheral,0.25,no_rule,Порогов ролей не достиг; требуется контекст. Вход: 1/9978 KZT; выход: 1/49000 KZT; k=4.91; depth=3.,Ни одно из упорядоченных правил ролей не выполнено; функция по этим метрикам не установлена,0.4697508896797153,0.7704626334519573,0.025,0.426539,"P=0.427: оборот 0.47×0.4, связи 0.77×0.3, роль 0.03×0.3. Порогов ролей не достиг; требуется контекст. Вход: 1/9978 KZT; выход: 1/49000 KZT; k=4.91; depth=3."
100000004350094100,1,0,20000.0,0.0,0.0,4,False,True,18,peripheral,0.1,depth_cutoff,Обрыв depth=4; продолжение неизвестно. Вход: 1/20000 KZT; выход: 0/0 KZT; k=0.00; depth=4.,depth=4 и out_deg=0: продолжение потока не наблюдается,0.2157473309608541,0.6258896797153025,0.010000000000000002,0.277066,"P=0.277: оборот 0.22×0.4, связи 0.63×0.3, роль 0.01×0.3. Обрыв depth=4; продолжение неизвестно. Вход: 1/20000 KZT; выход: 0/0 KZT; k=0.00; depth=4."
100000004351795100,3,14,118333.0,1715161.0,14.494359139039828,1,False,False,1,coordinator,0.65,coordinator_both_sides,Гипотеза связующего узла. Вход: 3/118333 KZT; выход: 14/1715161 KZT; k=14.49; depth=1.,"in_deg≥3, out_deg≥3, оборот≥1441669.75 KZT (Q95)",0.9635231316725978,0.983540925266904,0.65,0.875472,"P=0.875: оборот 0.96×0.4, связи 0.98×0.3, роль 0.65×0.3. Гипотеза связующего узла. Вход: 3/118333 KZT; выход: 14/1715161 KZT; k=14.49; depth=1."
